candidate_id,candidate_label,validation_layer,caution_level,n_splits,mean_base_log_loss,sd_base_log_loss,mean_uncertainty_log_loss,sd_uncertainty_log_loss,mean_base_bal_accuracy,mean_uncertainty_bal_accuracy,mean_determinate_rate,mean_indeterminate_rate,mean_final_class_changed_rate,mean_any_flip_rate,mean_base_to_indeterminate_rate,mean_switch_rate,mean_class_support,mean_top_prob_shift,mean_top_prob_shift_gt_0_05_rate,macro_brier,confidence_ece,comparison_group,uncertainty_log_loss_rank,uncertainty_bal_accuracy_rank
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,blocked_coordinate_cv,staged_r1c_then_breast_cnh_no_primary_h,5,0.8981469848620126,0.05951358404885058,0.8990106159364221,0.05842240486627052,0.6555555555555556,0.6422222222222222,0.39545454545454545,0.6045454545454545,0,0.5348484848484848,0.6045454545454545,0.0830969696969697,0.9175575757575758,0.009223000378143475,0,0.179724915981066,0.19724829221858628,staged_soft_hierarchical,1,1
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,primary_h_proxy_variance_high_caution,5,0.9200098970951132,0.10008796101585644,0.9210232027639949,0.10058838790272008,0.5888888888888889,0.5888888888888889,0.30606060606060603,0.693939393939394,0,0.6924242424242424,0.693939393939394,0.06117878787878788,0.938821212121212,0.00608672311139125,0,0.18327766713144697,0.13705215245669825,accepted_direct,2,2
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,repeated_stratified_cv,staged_r1c_then_breast_cnh_no_primary_h,50,0.9226755823501576,0.09341679242204046,0.9240598319009925,0.08924936052757962,0.5305555555555556,0.5305555555555556,0.3726153846153846,0.6273846153846154,0,0.488,0.6273846153846154,0.06355507692307692,0.9365649230769231,0.004575168174457345,0,0.18517890872915493,0.11109945657166091,staged_soft_hierarchical,1,2
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,primary_h_proxy_variance_high_caution,50,0.9601710003311786,0.08578802052903003,0.9614142148810902,0.08390681970181195,0.5383333333333333,0.5422222222222223,0.2889230769230769,0.711076923076923,0,0.5272307692307693,0.711076923076923,0.07833230769230769,0.9217636923076924,0.00329862335937177,0,0.19265097098840572,0.12449709798914686,accepted_direct,2,1
