candidate_id,candidate_label,caution_level,sensitivity_only,validation_layer,split_id,repeat_id,fold_id,ring,coord_group,longitude_capture,latitude_capture,truth,base_prob_migrant,base_class,uncertainty_prob_migrant_mean,uncertainty_prob_migrant_sd,uncertainty_prob_migrant_q10,uncertainty_prob_migrant_q90,uncertainty_class,class_support,prop_migrant_draws,any_draw_class_flip,switch_rate_from_base,top_prob_base,top_prob_mean,top_prob_abs_shift,boundary_crosses,indeterminate,operational_call,final_class_changed
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16958,"176.92653497681,-39.5726949814707",176.92653497681,-39.5726949814707,migrant,0.6188563545519389,migrant,0.6200420586523296,0.04143648222365095,0.5675593294281535,0.6747366109155728,migrant,1,1,FALSE,0,0.6188563545519389,0.6200420586523296,0.001185704100390761,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16990,"176.930825,-39.575394",176.930825,-39.575394,migrant,0.601652354041266,migrant,0.6024542202733959,0.04087820792328257,0.5506431120657176,0.6540977486319924,migrant,0.996,0.996,TRUE,0.0040000000000000036,0.601652354041266,0.602609326151681,9.569721104148998e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19340,"170.14463,-43.734073",170.14463,-43.734073,migrant,0.8642569655411428,migrant,0.8620148554358307,0.027700676693125564,0.8251694687433965,0.895989266149856,migrant,1,1,FALSE,0,0.8642569655411428,0.8620148554358307,0.0022421101053121673,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19921,"168.431945,-46.606263",168.431945,-46.606263,resident,0.4561024054827169,resident,0.46106630999591336,0.03444352260028189,0.4165866074780743,0.5082654290538325,resident,0.864,0.136,TRUE,0.136,0.543897594517283,0.5445843910023616,6.867964850785224e-4,TRUE,TRUE,indeterminate,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19922,"168.431945,-46.606263",168.431945,-46.606263,resident,0.43339188189782984,resident,0.44225065146039305,0.029879763319576574,0.4072992154608558,0.4862229812290231,resident,0.954,0.046,TRUE,0.046,0.5666081181021702,0.5593371313365427,0.00727098676562743,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19923,"168.433515,-46.606197",168.433515,-46.606197,resident,0.4283424864758304,resident,0.4389947727374105,0.026959623163918475,0.4089781310791458,0.4740677087634562,resident,0.97,0.03,TRUE,0.03,0.5716575135241696,0.5621680772412003,0.009489436282969277,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16470,"173.663729,-42.413163",173.663729,-42.413163,resident,0.5793584129909047,migrant,0.5767807551334946,0.059816180604719604,0.49780182674861573,0.6492829631818382,migrant,0.896,0.896,TRUE,0.10399999999999998,0.5793584129909047,0.5829835583208764,0.003625145329971713,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16609,"173.667221,-42.413402",173.667221,-42.413402,migrant,0.5108597208009381,migrant,0.5104562759767122,0.06115752533405517,0.43314256025021264,0.5855406461925237,migrant,0.562,0.562,TRUE,0.43799999999999994,0.5108597208009381,0.5497342878761836,0.0388745670752455,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16655,"170.144062,-43.736643",170.144062,-43.736643,migrant,0.7131089249310074,migrant,0.7130025880724381,0.0408730855643797,0.657698842652126,0.7636068438074096,migrant,1,1,FALSE,0,0.7131089249310074,0.7130025880724381,1.0633685856931141e-4,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16815,"170.143369,-43.736814",170.143369,-43.736814,migrant,0.8626197658902599,migrant,0.8609311120582243,0.024265195151896363,0.829189363294523,0.8913170368377693,migrant,1,1,FALSE,0,0.8626197658902599,0.8609311120582243,0.001688653832035647,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16906,"173.681912,-42.392022",173.681912,-42.392022,resident,0.46746946545465634,resident,0.4670040963089449,0.05938749206493844,0.3947093379800379,0.5487778347227636,resident,0.708,0.292,TRUE,0.292,0.5325305345453437,0.5551582525511399,0.022627718005796216,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16953,"175.700161037967,-39.3611319735646",175.700161037967,-39.3611319735646,migrant,0.9232165142819831,migrant,0.9215376930840476,0.015639765457714883,0.9013875416682685,0.9403769651747886,migrant,1,1,FALSE,0,0.9232165142819831,0.9215376930840476,0.0016788211979354983,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16958,"176.92653497681,-39.5726949814707",176.92653497681,-39.5726949814707,migrant,0.5012999325470724,migrant,0.5012359276790482,0.05232527529582902,0.43658421290084637,0.5675391544276777,migrant,0.506,0.506,TRUE,0.494,0.5012999325470724,0.5412444075326331,0.03994447498556075,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16990,"176.930825,-39.575394",176.930825,-39.575394,migrant,0.5341941894263457,migrant,0.536214560361098,0.05077634228575618,0.4719630900836837,0.5995391366553254,migrant,0.766,0.766,TRUE,0.23399999999999999,0.5341941894263457,0.5509046926903532,0.01671050326400758,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19340,"170.14463,-43.734073",170.14463,-43.734073,migrant,0.8702632150161856,migrant,0.8673901655013556,0.022398547804011355,0.8380046691067934,0.8950893278478702,migrant,1,1,FALSE,0,0.8702632150161856,0.8673901655013556,0.0028730495148300284,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19921,"168.431945,-46.606263",168.431945,-46.606263,resident,0.5298970342488944,migrant,0.5312431103595905,0.048464119832598546,0.4682201965806613,0.6002151427986546,migrant,0.712,0.712,TRUE,0.28800000000000003,0.5298970342488944,0.5450549977828387,0.015157963533944274,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19922,"168.431945,-46.606263",168.431945,-46.606263,resident,0.5755673655402543,migrant,0.5853440641568105,0.041708890955404435,0.5351984647781055,0.6403460084863186,migrant,1,1,FALSE,0,0.5755673655402543,0.5853440641568105,0.009776698616556168,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19923,"168.433515,-46.606197",168.433515,-46.606197,resident,0.5091623928890707,migrant,0.5285876558903377,0.04538579600356221,0.4789848771318558,0.5872934830582504,migrant,0.704,0.704,TRUE,0.29600000000000004,0.5091623928890707,0.5386135724711018,0.02945117958203103,TRUE,TRUE,indeterminate,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16470,"173.663729,-42.413163",173.663729,-42.413163,resident,0.5831072975194187,migrant,0.5828036288871162,0.0322420140345747,0.5402316581611194,0.6244124361317973,migrant,0.994,0.994,TRUE,0.006000000000000005,0.5831072975194187,0.5828291149193118,2.781826001069243e-4,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16609,"173.667221,-42.413402",173.667221,-42.413402,migrant,0.5513768259795477,migrant,0.5493586823285378,0.03698318678584167,0.5010351290413578,0.5967067072680134,migrant,0.906,0.906,TRUE,0.09399999999999997,0.5513768259795477,0.552579673000195,0.001202847020647213,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16655,"170.144062,-43.736643",170.144062,-43.736643,migrant,0.6457667001539278,migrant,0.6456415131432202,0.028716034190909193,0.607816675046066,0.6812426996693194,migrant,1,1,FALSE,0,0.6457667001539278,0.6456415131432202,1.2518701070762805e-4,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16815,"170.143369,-43.736814",170.143369,-43.736814,migrant,0.77297462945552,migrant,0.7716335313379091,0.021715963863083512,0.7441050153335173,0.798313924947869,migrant,1,1,FALSE,0,0.77297462945552,0.7716335313379091,0.0013410981176108505,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16906,"173.681912,-42.392022",173.681912,-42.392022,resident,0.5120017012793742,migrant,0.5095353437141463,0.03484875452099453,0.4629953440734229,0.556480539199299,migrant,0.604,0.604,TRUE,0.396,0.5120017012793742,0.528846270226702,0.016844568947327887,TRUE,TRUE,indeterminate,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16953,"175.700161037967,-39.3611319735646",175.700161037967,-39.3611319735646,migrant,0.8437021702747696,migrant,0.8428659564680393,0.01628169228397083,0.8239415322425199,0.8629231189053981,migrant,1,1,FALSE,0,0.8437021702747696,0.8428659564680393,8.362138067302682e-4,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16958,"176.92653497681,-39.5726949814707",176.92653497681,-39.5726949814707,migrant,0.5742458852518622,migrant,0.5758422536095748,0.03018838587802256,0.5408546934192604,0.6146946791571524,migrant,0.992,0.992,TRUE,0.008000000000000007,0.5742458852518622,0.5759466645790865,0.0017007793272243443,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP16990,"176.930825,-39.575394",176.930825,-39.575394,migrant,0.5698364777277704,migrant,0.5688879134636293,0.029271880720745377,0.5309394282814406,0.6061893674796895,migrant,0.988,0.988,TRUE,0.01200000000000001,0.5698364777277704,0.5690687246645642,7.677530632062002e-4,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19340,"170.14463,-43.734073",170.14463,-43.734073,migrant,0.76693058850698,migrant,0.7676029027225271,0.020952280843390573,0.7414510862144921,0.7958940082846068,migrant,1,1,FALSE,0,0.76693058850698,0.7676029027225271,6.723142155470319e-4,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19921,"168.431945,-46.606263",168.431945,-46.606263,resident,0.5594317278676678,migrant,0.5615364605134234,0.02802203131014561,0.5259454990852733,0.5980198914167814,migrant,1,1,FALSE,0,0.5594317278676678,0.5615364605134234,0.0021047326457556137,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19922,"168.431945,-46.606263",168.431945,-46.606263,resident,0.5797423788860618,migrant,0.5865365351901213,0.024280630643043487,0.557400682790352,0.6199601622434955,migrant,1,1,FALSE,0,0.5797423788860618,0.5865365351901213,0.00679415630405944,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,CP19923,"168.433515,-46.606197",168.433515,-46.606197,resident,0.5381117767830873,migrant,0.5457724684043155,0.02511260626961241,0.518558629074963,0.5826363852745863,migrant,1,1,FALSE,0,0.5381117767830873,0.5457724684043155,0.007660691621228177,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16409,"172.431853,-43.845691",172.431853,-43.845691,resident,0.4986757689100174,resident,0.5079526925149257,0.00932799141723186,0.49777509957948823,0.5214726636536285,migrant,0.81,0.81,TRUE,0.81,0.5013242310899826,0.508866808496277,0.007542577406294382,TRUE,TRUE,indeterminate,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16501,"173.031797,-41.120263",173.031797,-41.120263,resident,0.5261251717430098,migrant,0.5273442199081801,0.01558663531185245,0.5080501361912644,0.5478678126108201,migrant,0.97,0.97,TRUE,0.030000000000000027,0.5261251717430098,0.5274875842114697,0.001362412468459917,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16642,"172.67954,-43.826875",172.67954,-43.826875,migrant,0.5158166304151588,migrant,0.5181037719330936,0.013190958798392462,0.5017929135605508,0.5348648671029415,migrant,0.948,0.948,TRUE,0.052000000000000046,0.5158166304151588,0.5182336252360895,0.002416994820930718,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16938,"175.727142,-39.291327",175.727142,-39.291327,migrant,0.7965549108293729,migrant,0.7960921392574011,0.015916031844008697,0.774411094016019,0.8162061034140269,migrant,1,1,FALSE,0,0.7965549108293729,0.7960921392574011,4.627715719718317e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16945,"175.702629005536,-39.379794029519",175.702629005536,-39.379794029519,migrant,0.7820753405716496,migrant,0.7828244908526266,0.015731865549581593,0.7635354569442168,0.804124715194472,migrant,1,1,FALSE,0,0.7820753405716496,0.7828244908526266,7.491502809769957e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP17010,"168.425144,-46.604315",168.425144,-46.604315,resident,0.5429898590117873,migrant,0.5434127950973324,0.01396142350803864,0.5260415637029209,0.562734851452414,migrant,1,1,FALSE,0,0.5429898590117873,0.5434127950973324,4.229360855451114e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP19312,"170.145122,-43.729755",170.145122,-43.729755,migrant,0.7030506333843275,migrant,0.7031708720075817,0.019601777377017123,0.6782356913884169,0.7278643660952256,migrant,1,1,FALSE,0,0.7030506333843275,0.7031708720075817,1.2023862325416523e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP19327,"173.011575,-40.993306",173.011575,-40.993306,migrant,0.5843840586735243,migrant,0.5855411691136885,0.018980138915023242,0.5614096577690714,0.6090217785874501,migrant,1,1,FALSE,0,0.5843840586735243,0.5855411691136885,0.0011571104401641996,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP19346,"172.431853,-43.845691",172.431853,-43.845691,resident,0.5491255065574523,migrant,0.5503779177399325,0.015938898664001142,0.530726745864524,0.5713348193035033,migrant,1,1,FALSE,0,0.5491255065574523,0.5503779177399325,0.0012524111824802064,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP19350,"172.591216,-43.832075",172.591216,-43.832075,migrant,0.6121898539611736,migrant,0.6148492077273873,0.02369509871392562,0.5827299015467587,0.6448281834957311,migrant,1,1,FALSE,0,0.6121898539611736,0.6148492077273873,0.0026593537662136235,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP19368,"173.0307,-41.11812",173.0307,-41.11812,migrant,0.689714822854242,migrant,0.6895383971435778,0.020634134871337206,0.6622327568441299,0.7151638901391724,migrant,1,1,FALSE,0,0.689714822854242,0.6895383971435778,1.7642571066422974e-4,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16409,"172.431853,-43.845691",172.431853,-43.845691,resident,0.2836975180341308,resident,0.31598422156935435,0.03483458798859933,0.27835608848337023,0.3664707862069792,resident,1,0,FALSE,0,0.7163024819658692,0.684015778430646,0.03228670353522323,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16501,"173.031797,-41.120263",173.031797,-41.120263,resident,0.3716369615993717,resident,0.3751267512709313,0.05429640075881979,0.30133009513977,0.4404148029097483,resident,0.99,0.01,TRUE,0.01,0.6283630384006282,0.6252015526100161,0.0031614857906121507,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16642,"172.67954,-43.826875",172.67954,-43.826875,migrant,0.3585624597027886,resident,0.36633872218619856,0.05405010454354411,0.3018418995264888,0.44639798905232486,resident,0.99,0.01,TRUE,0.01,0.6414375402972115,0.6338456411808808,0.007591899116330625,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16938,"175.727142,-39.291327",175.727142,-39.291327,migrant,0.9366067439657605,migrant,0.9352380464876194,0.01446395520401383,0.9150854263578224,0.9518546498154763,migrant,1,1,FALSE,0,0.9366067439657605,0.9352380464876194,0.0013686974781410566,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16945,"175.702629005536,-39.379794029519",175.702629005536,-39.379794029519,migrant,0.9201936639984609,migrant,0.9177144314886012,0.018000892170365965,0.892927999233047,0.9399918217700599,migrant,1,1,FALSE,0,0.9201936639984609,0.9177144314886012,0.002479232509859708,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP17010,"168.425144,-46.604315",168.425144,-46.604315,resident,0.51901692385519,migrant,0.5202258022561508,0.05827883280689285,0.43732643472899047,0.5941951798984817,migrant,0.652,0.652,TRUE,0.348,0.51901692385519,0.5501714285103168,0.031154504655126702,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP19312,"170.145122,-43.729755",170.145122,-43.729755,migrant,0.8340617020264816,migrant,0.8318856901898012,0.033269784006659385,0.7887362205958701,0.8727652879221884,migrant,1,1,FALSE,0,0.8340617020264816,0.8318856901898012,0.0021760118366803693,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP19327,"173.011575,-40.993306",173.011575,-40.993306,migrant,0.5592593442943485,migrant,0.5602031459494639,0.058934980142138584,0.4876571983142953,0.6321826342760898,migrant,0.85,0.85,TRUE,0.15000000000000002,0.5592593442943485,0.5699687630302538,0.010709418735905252,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP19346,"172.431853,-43.845691",172.431853,-43.845691,resident,0.5008597205375259,migrant,0.4999222968451167,0.05987031343409252,0.4239719309932551,0.5786659230160762,resident,0.522,0.478,TRUE,0.522,0.5008597205375259,0.5473652523492052,0.04650553181167927,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP19350,"172.591216,-43.832075",172.591216,-43.832075,migrant,0.7112588727359074,migrant,0.7058967784799476,0.054024349820896295,0.636013132450722,0.7737924947137678,migrant,1,1,FALSE,0,0.7112588727359074,0.7058967784799476,0.005362094255959793,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP19368,"173.0307,-41.11812",173.0307,-41.11812,migrant,0.8362849896063408,migrant,0.8354708852705093,0.03246012216559852,0.794062083825241,0.8743641400014512,migrant,1,1,FALSE,0,0.8362849896063408,0.8354708852705093,8.141043358315114e-4,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16409,"172.431853,-43.845691",172.431853,-43.845691,resident,0.2877880063524118,resident,0.3193945798644887,0.03507214830841159,0.2815594587012459,0.36773630919451905,resident,1,0,FALSE,0,0.7122119936475881,0.6806054201355112,0.03160657351207696,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16501,"173.031797,-41.120263",173.031797,-41.120263,resident,0.41105844655615104,resident,0.4117454577714241,0.05244949819255988,0.3435628872021137,0.47879080690422143,resident,0.944,0.056,TRUE,0.056,0.5889415534438489,0.5907841449870571,0.0018425915432082052,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16642,"172.67954,-43.826875",172.67954,-43.826875,migrant,0.3684223845763948,resident,0.37650690707665874,0.049314830602383244,0.31688194246311185,0.44827706687029223,resident,0.988,0.012,TRUE,0.012,0.6315776154236052,0.6240926654568961,0.00748494996670912,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16938,"175.727142,-39.291327",175.727142,-39.291327,migrant,0.9157118105813975,migrant,0.9144892154924493,0.017818047398793873,0.8929696151171366,0.9356242948897875,migrant,1,1,FALSE,0,0.9157118105813975,0.9144892154924493,0.0012225950889481751,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP16945,"175.702629005536,-39.379794029519",175.702629005536,-39.379794029519,migrant,0.8948632796941306,migrant,0.8916369211301322,0.022515101793560414,0.8634568978728632,0.9193038210647524,migrant,1,1,FALSE,0,0.8948632796941306,0.8916369211301322,0.003226358563998444,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP17010,"168.425144,-46.604315",168.425144,-46.604315,resident,0.5288318229190355,migrant,0.5261698730454377,0.057302637006583654,0.4535247026219996,0.6005252938281258,migrant,0.668,0.668,TRUE,0.33199999999999996,0.5288318229190355,0.5509631910870808,0.022131368168045285,TRUE,TRUE,indeterminate,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,CP19312,"170.145122,-43.729755",170.145122,-43.729755,migrant,0.8365228045772904,migrant,0.8335463233694389,0.0326063188220687,0.7893867391775028,0.8720486298475063,migrant,1,1,FALSE,0,0.8365228045772904,0.8335463233694389,0.0029764812078515446,FALSE,FALSE,NA,FALSE
