validation_layer,ring,truth,base_prob_migrant,uncertainty_prob_migrant_mean,uncertainty_prob_migrant_q10,uncertainty_prob_migrant_q90,class_support,boundary_crosses,indeterminate,operational_call,switch_rate_from_base,top_prob_abs_shift
blocked_coordinate_cv,CP16938,migrant,0.9461874726831312,0.9446344863757774,0.9282557728657834,0.9601674279953368,1,FALSE,FALSE,NA,0,0.00155298630735389
blocked_coordinate_cv,CP17010,resident,0.5061092595092895,0.5083216503489805,0.4453511309898146,0.571074423204792,0.562,TRUE,TRUE,indeterminate,0.43799999999999994,0.03303500436828333
blocked_coordinate_cv,CP17011,migrant,0.7642729616686886,0.7613038008440235,0.708284570183692,0.8114244678346993,1,FALSE,FALSE,NA,0,0.00296916082466514
blocked_coordinate_cv,CP19361,resident,0.4752391214601538,0.47885379865565225,0.4249031146102123,0.5408634962824203,0.6839999999999999,TRUE,TRUE,indeterminate,0.316,0.01670201104685065
blocked_coordinate_cv,CP16507,resident,0.39724271208993106,0.4035770558524061,0.3588369369166137,0.45472548766238985,0.99,FALSE,FALSE,NA,0.01,0.00603381651982737
blocked_coordinate_cv,CP16642,migrant,0.4046226113235311,0.4142371073050176,0.36591767731808833,0.46852865909749336,0.958,FALSE,FALSE,NA,0.042,0.0084522142214255
blocked_coordinate_cv,CP16643,migrant,0.6210933178516241,0.6206287006591809,0.560211519634664,0.6760609876208934,0.996,FALSE,FALSE,NA,0.004,3.8614667535130653e-4
blocked_coordinate_cv,CP16906,resident,0.4947646789772054,0.49543131136885366,0.4402974495545792,0.5546241718539355,0.56,TRUE,TRUE,indeterminate,0.44,0.03087193230162943
blocked_coordinate_cv,CP19311,migrant,0.5054368932806155,0.5052047172624374,0.445294426915277,0.5699172851213763,0.538,TRUE,TRUE,indeterminate,0.462,0.03180797236773436
blocked_coordinate_cv,CP19327,migrant,0.5920832892831794,0.5914045358095518,0.5291120188433536,0.6593008804753728,0.968,FALSE,FALSE,NA,0.03200000000000003,9.363351622956316e-4
blocked_coordinate_cv,CP19340,migrant,0.846796115461157,0.8443729520235799,0.807218381711324,0.878133119938062,1,FALSE,FALSE,NA,0,0.00242316343757709
blocked_coordinate_cv,CP19908,resident,0.4887787020561647,0.4892367414687269,0.4306901123591024,0.5455684373206827,0.594,TRUE,TRUE,indeterminate,0.406,0.02716274349135739
blocked_coordinate_cv,CP19921,resident,0.4210497752993032,0.42484674237792613,0.3724372877693931,0.4811939611964812,0.958,FALSE,FALSE,NA,0.042,0.00198197583427794
blocked_coordinate_cv,CP19922,resident,0.3753144918509194,0.3884012168229387,0.35068472466133815,0.43382564014948194,0.994,FALSE,FALSE,NA,0.006,0.01298468334475055
blocked_coordinate_cv,CP19931,migrant,0.7212222600370235,0.719026811911047,0.6691533774820374,0.7699421686341391,1,FALSE,FALSE,NA,0,0.00219544812597649
repeated_stratified_cv,CP16533,migrant,0.8706271511654187,0.8654389186834003,0.8086086792372618,0.9144154980611356,1,FALSE,FALSE,NA,0,0.00518823248201838
repeated_stratified_cv,CP16534,migrant,0.9400286064331348,0.9377120421334968,0.9111169124523982,0.960738668882808,1,FALSE,FALSE,NA,0,0.00231656429963822
repeated_stratified_cv,CP16536,migrant,0.931306203419108,0.927757747090615,0.8980760035530577,0.9559746063413904,1,FALSE,FALSE,NA,0,0.00354845632849309
repeated_stratified_cv,CP16543,resident,0.3738374040288539,0.38453649381622146,0.3046809103901459,0.47630966451272433,0.942,FALSE,FALSE,NA,0.058,0.00647496197670283
repeated_stratified_cv,CP16627,resident,0.29731964845141157,0.336479709572105,0.28751367207630557,0.39631963282555355,0.998,FALSE,FALSE,NA,0.002,0.03902863091440534
repeated_stratified_cv,CP16641,migrant,0.5854827708487885,0.5850424056056502,0.4855032778495721,0.6758859866148481,0.87,TRUE,TRUE,indeterminate,0.13,0.01037715506649561
repeated_stratified_cv,CP17011,migrant,0.8070794381987936,0.8015053634296447,0.7280781468457138,0.8645294107479735,1,FALSE,FALSE,NA,0,0.00557407476914884
repeated_stratified_cv,CP19366,migrant,0.946248891862558,0.9432517152025864,0.9160079090839768,0.9648820276984716,1,FALSE,FALSE,NA,0,0.00299717665997167
repeated_stratified_cv,CP19371,resident,0.493439868323353,0.49569522267761024,0.3943085654728188,0.5937846656164503,0.522,TRUE,TRUE,indeterminate,0.478,0.05603097749075636
repeated_stratified_cv,CP19908,resident,0.4737261287108241,0.4703252163744755,0.371543469954046,0.5626275691038426,0.6619999999999999,TRUE,TRUE,indeterminate,0.338,0.03716247525280047
