"source_branch","source_file","source_sheet","source_sheet_row","source_record_label","source_sia_id","specimen_id_raw","specimen_id","feather_type_raw","feather_type","feather_replicate","region_raw","region","amount_mg","isotope","raw_value","measurement_id","measurement_harmonization_flags","assay_qc_decision_id","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_class","assay_qc_rule_basis","assay_qc_notes","qc_adjudicated_value","value","included_in_canonical","assay_qc_explicit","assay_qc_value_changed","assay_qc_value_excluded","source_metadata_row_ids","source_metadata_row_count","source_sheet_rows","museum","species","specimen_id_raw_examples","feather_type_raw_examples","general_collection_location","specific_collection_location","location_label","collection_date_raw","collection_month","collection_year","sex","notes","geo_region","geo_region_bin","metadata_harmonization_flags","coordinate_row_ids","lon","lat","geo_region_checkpoint","geo_region_bin_checkpoint","coordinate_source","coordinate_collection_date","coordinate_month","coordinate_year","coordinate_specific_collection_location","coordinate_match_found","coordinate_specific_location_matches_metadata","coordinate_collection_date_matches_metadata"
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",27,"AV1755 Breast_B","AV1755 Breast","AV1755","AV1755","Breast","Breast","B","homogenate","homogenate",0.87,"normalised_d15n",9.40100291918263,"museum_measurement_0031",,,"keep",,,,,,,9.40100291918263,TRUE,FALSE,FALSE,FALSE,"museum_meta_032",1,"33","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV1755 Breast","Breast","Chatham Island, New Zealand","Waitangi West","Waitangi West, Chatham Island, New Zealand","8753",12,1923,"Female, juvenile",,"New Zealand",0,,"museum_coord_44",183.1842421,-43.7908469,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","8753",12,1923,"Waitangi West",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",27,"AV1755 Breast_B","AV1755 Breast","AV1755","AV1755","Breast","Breast","B","homogenate","homogenate",0.87,"normalised_d13c",-22.8018023705998,"museum_measurement_0032",,,"keep",,,,,,,-22.8018023705998,TRUE,FALSE,FALSE,FALSE,"museum_meta_032",1,"33","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV1755 Breast","Breast","Chatham Island, New Zealand","Waitangi West","Waitangi West, Chatham Island, New Zealand","8753",12,1923,"Female, juvenile",,"New Zealand",0,,"museum_coord_44",183.1842421,-43.7908469,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","8753",12,1923,"Waitangi West",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",28,"AV1755 Breast_E",,"AV1755","AV1755","Breast","Breast","E","homogenate","homogenate",0.825,"normalised_d15n",9.2066033510617,"museum_measurement_0033",,,"keep",,,,,,,9.2066033510617,TRUE,FALSE,FALSE,FALSE,"museum_meta_032",1,"33","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV1755 Breast","Breast","Chatham Island, New Zealand","Waitangi West","Waitangi West, Chatham Island, New Zealand","8753",12,1923,"Female, juvenile",,"New Zealand",0,,"museum_coord_44",183.1842421,-43.7908469,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","8753",12,1923,"Waitangi West",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",28,"AV1755 Breast_E",,"AV1755","AV1755","Breast","Breast","E","homogenate","homogenate",0.825,"normalised_d13c",-22.8313222943594,"museum_measurement_0034",,,"keep",,,,,,,-22.8313222943594,TRUE,FALSE,FALSE,FALSE,"museum_meta_032",1,"33","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV1755 Breast","Breast","Chatham Island, New Zealand","Waitangi West","Waitangi West, Chatham Island, New Zealand","8753",12,1923,"Female, juvenile",,"New Zealand",0,,"museum_coord_44",183.1842421,-43.7908469,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","8753",12,1923,"Waitangi West",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",29,"AV1755 Breast_G",,"AV1755","AV1755","Breast","Breast","G","homogenate","homogenate",0.83,"normalised_d15n",9.41795057383933,"museum_measurement_0035",,,"keep",,,,,,,9.41795057383933,TRUE,FALSE,FALSE,FALSE,"museum_meta_032",1,"33","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV1755 Breast","Breast","Chatham Island, New Zealand","Waitangi West","Waitangi West, Chatham Island, New Zealand","8753",12,1923,"Female, juvenile",,"New Zealand",0,,"museum_coord_44",183.1842421,-43.7908469,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","8753",12,1923,"Waitangi West",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",29,"AV1755 Breast_G",,"AV1755","AV1755","Breast","Breast","G","homogenate","homogenate",0.83,"normalised_d13c",-22.858806361308,"museum_measurement_0036",,,"keep",,,,,,,-22.858806361308,TRUE,FALSE,FALSE,FALSE,"museum_meta_032",1,"33","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV1755 Breast","Breast","Chatham Island, New Zealand","Waitangi West","Waitangi West, Chatham Island, New Zealand","8753",12,1923,"Female, juvenile",,"New Zealand",0,,"museum_coord_44",183.1842421,-43.7908469,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","8753",12,1923,"Waitangi West",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",30,"AV21987 Breast_A","AV21987 Breast","AV21987","AV21987","Breast","Breast","A","homogenate","homogenate",0.776,"normalised_d15n",15.4862078617987,"museum_measurement_0037",,,"keep",,,,,,,15.4862078617987,TRUE,FALSE,FALSE,FALSE,"museum_meta_034",1,"35","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21987 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","dull band, in moult","New Zealand",0,,"museum_coord_46",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",30,"AV21987 Breast_A","AV21987 Breast","AV21987","AV21987","Breast","Breast","A","homogenate","homogenate",0.776,"normalised_d13c",-15.4645744237298,"museum_measurement_0038",,,"keep",,,,,,,-15.4645744237298,TRUE,FALSE,FALSE,FALSE,"museum_meta_034",1,"35","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21987 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","dull band, in moult","New Zealand",0,,"museum_coord_46",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",31,"AV21987 Breast_E",,"AV21987","AV21987","Breast","Breast","E","homogenate","homogenate",0.803,"normalised_d15n",15.7793025952733,"museum_measurement_0039",,,"keep",,,,,,,15.7793025952733,TRUE,FALSE,FALSE,FALSE,"museum_meta_034",1,"35","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21987 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","dull band, in moult","New Zealand",0,,"museum_coord_46",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",31,"AV21987 Breast_E",,"AV21987","AV21987","Breast","Breast","E","homogenate","homogenate",0.803,"normalised_d13c",-14.2766519745071,"museum_measurement_0040",,,"keep",,,,,,,-14.2766519745071,TRUE,FALSE,FALSE,FALSE,"museum_meta_034",1,"35","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21987 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","dull band, in moult","New Zealand",0,,"museum_coord_46",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",32,"AV21987 Breast_H",,"AV21987","AV21987","Breast","Breast","H","homogenate","homogenate",0.91,"normalised_d15n",16.091338825129,"museum_measurement_0041",,,"keep",,,,,,,16.091338825129,TRUE,FALSE,FALSE,FALSE,"museum_meta_034",1,"35","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21987 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","dull band, in moult","New Zealand",0,,"museum_coord_46",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",32,"AV21987 Breast_H",,"AV21987","AV21987","Breast","Breast","H","homogenate","homogenate",0.91,"normalised_d13c",-18.1132241348502,"museum_measurement_0042",,,"keep",,,,,,,-18.1132241348502,TRUE,FALSE,FALSE,FALSE,"museum_meta_034",1,"35","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21987 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","dull band, in moult","New Zealand",0,,"museum_coord_46",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",33,"AV705 Breast_A","AV705 Breast","AV705","AV705","Breast","Breast","A","homogenate","homogenate",0.728,"normalised_d15n",11.0239900827768,"museum_measurement_0043",,,"keep",,,,,,,11.0239900827768,TRUE,FALSE,FALSE,FALSE,"museum_meta_036",1,"37","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV705 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","1914",3,1914,"Male",,"New Zealand",0,,"museum_coord_50",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","1914",3,1914,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",33,"AV705 Breast_A","AV705 Breast","AV705","AV705","Breast","Breast","A","homogenate","homogenate",0.728,"normalised_d13c",-22.6969557448329,"museum_measurement_0044",,,"keep",,,,,,,-22.6969557448329,TRUE,FALSE,FALSE,FALSE,"museum_meta_036",1,"37","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV705 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","1914",3,1914,"Male",,"New Zealand",0,,"museum_coord_50",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","1914",3,1914,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",34,"AV705 Breast_B",,"AV705","AV705","Breast","Breast","B","homogenate","homogenate",0.773,"normalised_d15n",12.4784976206662,"museum_measurement_0045",,,"keep",,,,,,,12.4784976206662,TRUE,FALSE,FALSE,FALSE,"museum_meta_036",1,"37","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV705 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","1914",3,1914,"Male",,"New Zealand",0,,"museum_coord_50",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","1914",3,1914,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",34,"AV705 Breast_B",,"AV705","AV705","Breast","Breast","B","homogenate","homogenate",0.773,"normalised_d13c",-21.8480034546429,"museum_measurement_0046",,,"keep",,,,,,,-21.8480034546429,TRUE,FALSE,FALSE,FALSE,"museum_meta_036",1,"37","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV705 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","1914",3,1914,"Male",,"New Zealand",0,,"museum_coord_50",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","1914",3,1914,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",35,"AV705 Breast_E",,"AV705","AV705","Breast","Breast","E","homogenate","homogenate",0.885,"normalised_d15n",10.8265997520694,"museum_measurement_0047",,,"keep",,,,,,,10.8265997520694,TRUE,FALSE,FALSE,FALSE,"museum_meta_036",1,"37","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV705 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","1914",3,1914,"Male",,"New Zealand",0,,"museum_coord_50",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","1914",3,1914,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",35,"AV705 Breast_E",,"AV705","AV705","Breast","Breast","E","homogenate","homogenate",0.885,"normalised_d13c",-22.0169795699565,"museum_measurement_0048",,,"keep",,,,,,,-22.0169795699565,TRUE,FALSE,FALSE,FALSE,"museum_meta_036",1,"37","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV705 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","1914",3,1914,"Male",,"New Zealand",0,,"museum_coord_50",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","1914",3,1914,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",36,"AV2421 Breast_B","AV2421 Breast","AV2421","AV2421","Breast","Breast","B","homogenate","homogenate",0.802,"normalised_d15n",10.7059723277482,"museum_measurement_0049",,,"keep",,,,,,,10.7059723277482,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",36,"AV2421 Breast_B","AV2421 Breast","AV2421","AV2421","Breast","Breast","B","homogenate","homogenate",0.802,"normalised_d13c",-19.177977247007,"museum_measurement_0050",,,"keep",,,,,,,-19.177977247007,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",37,"AV2421 Breast_C",,"AV2421","AV2421","Breast","Breast","C","homogenate","homogenate",0.844,"normalised_d15n",11.5453796936858,"museum_measurement_0051",,,"keep",,,,,,,11.5453796936858,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",37,"AV2421 Breast_C",,"AV2421","AV2421","Breast","Breast","C","homogenate","homogenate",0.844,"normalised_d13c",-18.7840389540771,"museum_measurement_0052",,,"keep",,,,,,,-18.7840389540771,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",38,"AV2421 Breast_D",,"AV2421","AV2421","Breast","Breast","D","homogenate","homogenate",0.889,"normalised_d15n",10.50359739273,"museum_measurement_0053",,,"keep",,,,,,,10.50359739273,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_cn","data/old file versions/Master_SI_Feathers_LEH_Sept24_v1_SB_v3_sample wts added.xls","Sample results_C&N",38,"AV2421 Breast_D",,"AV2421","AV2421","Breast","Breast","D","homogenate","homogenate",0.889,"normalised_d13c",-21.5599297158854,"museum_measurement_0054",,,"keep",,,,,,,-21.5599297158854,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",11,"AV21986_B feather","AV21986 Breast_B","AV21986","AV21986",,"Breast","B","homogenate","homogenate",0.254,"normalised_d2h",-3.08431812672696,"museum_measurement_0055",,,"keep",,,,,,,-3.08431812672696,TRUE,FALSE,FALSE,FALSE,"museum_meta_026",1,"27","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21986 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","in moult","New Zealand",0,,"museum_coord_45",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",12,"AV21986_D feather","AV21986 Breast_D","AV21986","AV21986",,"Breast","D","homogenate","homogenate",0.165,"normalised_d2h",0.183912810675667,"museum_measurement_0056",,,"keep",,,,,,,0.183912810675667,TRUE,FALSE,FALSE,FALSE,"museum_meta_026",1,"27","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21986 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","in moult","New Zealand",0,,"museum_coord_45",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",13,"AV21986_E feather","AV21986 Breast_E","AV21986","AV21986",,"Breast","E","homogenate","homogenate",0.14,"normalised_d2h",4.05669880737923,"museum_measurement_0057",,,"keep",,,,,,,4.05669880737923,TRUE,FALSE,FALSE,FALSE,"museum_meta_026",1,"27","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21986 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","in moult","New Zealand",0,,"museum_coord_45",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",14,"AV21987_F feather","AV21987 Breast_F","AV21987","AV21987",,"Breast","F","homogenate","homogenate",0.161,"normalised_d2h",-8.25799243530993,"museum_measurement_0058",,,"keep",,,,,,,-8.25799243530993,TRUE,FALSE,FALSE,FALSE,"museum_meta_034",1,"35","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21987 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","dull band, in moult","New Zealand",0,,"museum_coord_46",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",15,"AV21987_H feather","AV21987 Breast_H","AV21987","AV21987",,"Breast","H","homogenate","homogenate",0.121,"normalised_d2h",-7.93260522491936,"museum_measurement_0059",,,"keep",,,,,,,-7.93260522491936,TRUE,FALSE,FALSE,FALSE,"museum_meta_034",1,"35","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21987 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","dull band, in moult","New Zealand",0,,"museum_coord_46",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",16,"AV2421_B feather","AV2421 Breast_B","AV2421","AV2421",,"Breast","B","homogenate","homogenate",0.155,"normalised_d2h",-16.8703083767061,"museum_measurement_0060",,,"keep",,,,,,,-16.8703083767061,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",17,"AV2421_A feather","AV2421 Breast_A","AV2421","AV2421",,"Breast","A","homogenate","homogenate",0.192,"normalised_d2h",-19.9952829358012,"museum_measurement_0061",,,"keep",,,,,,,-19.9952829358012,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",18,"AV2421_E feather","AV2421 Breast_E","AV2421","AV2421",,"Breast","E","homogenate","homogenate",0.191,"normalised_d2h",-22.1478477921735,"museum_measurement_0062",,,"keep",,,,,,,-22.1478477921735,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
