candidate_id,candidate_label,caution_level,uses_r1_upstream,uses_breast_h,uses_primary_h,uses_hard_or_soft_staging,validation_layer,split_id,repeat_id,fold_id,ring,coord_group,longitude_capture,latitude_capture,truth,resident,NZ migrant,AU migrant,base_class,r1_prob_migrant,p_au_given_migrant,uncertainty_prob_resident,uncertainty_prob_NZ_migrant,uncertainty_prob_AU_migrant,uncertainty_class,class_support,top_class_mean_prob,top_class_prob_q10,top_class_prob_q90,any_draw_class_flip,switch_rate_from_base,top_prob_base,top_prob_mean,top_prob_abs_shift,indeterminate,operational_call,final_class_changed
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,CP19360,"173.030661,-41.11765",173.030661,-41.11765,NZ migrant,0.6888070455424005,0.1555964772287998,0.1555964772287998,resident,0.3111929544575996,0.5,0.6720253307983641,0.16398733460081796,0.16398733460081796,resident,1,0.6720253307983641,0.6110489443559557,0.7260838963958587,FALSE,0,0.6888070455424005,0.6720253307983641,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,CP19361,"173.033468,-41.123473",173.033468,-41.123473,resident,0.6378037618663954,0.18109811906680232,0.18109811906680232,resident,0.36219623813360463,0.5,0.6323745058905105,0.18381274705474474,0.18381274705474474,resident,1,0.6323745058905105,0.5644303315252674,0.6998196515882903,FALSE,0,0.6378037618663954,0.6323745058905105,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,CP19368,"173.0307,-41.11812",173.0307,-41.11812,AU migrant,0.15265570633033954,0.42367214683483023,0.42367214683483023,NZ migrant,0.8473442936696605,0.5,0.1558287972297981,0.422085601385101,0.422085601385101,NZ migrant,1,0.422085601385101,0.3967816235655616,0.44526197214901947,FALSE,0,0.42367214683483023,0.422085601385101,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,CP19371,"173.031797,-41.120263",173.031797,-41.120263,resident,0.5478780052457182,0.2260609973771409,0.2260609973771409,resident,0.4521219947542818,0.5,0.5481798565594858,0.22591007172025715,0.22591007172025715,resident,0.996,0.5481798565594858,0.4597110890715402,0.6369731197021113,TRUE,0.004,0.5478780052457182,0.5481798565594858,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,CP19922,"168.431945,-46.606263",168.431945,-46.606263,resident,0.7277107836132165,0.13614460819339175,0.13614460819339175,resident,0.2722892163867835,0.5,0.7106730387823583,0.1446634806088208,0.1446634806088208,resident,1,0.7106730387823583,0.6485758990391753,0.7593600285558798,FALSE,0,0.7277107836132165,0.7106730387823583,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP16533,"170.143316,-43.733096",170.143316,-43.733096,AU migrant,0.21523094417560285,0.3923845279121986,0.3923845279121986,NZ migrant,0.7847690558243972,0.5,0.2167119558377904,0.3916440220811048,0.3916440220811048,NZ migrant,0.996,0.3916440220811048,0.36541465874447926,0.418617411874079,TRUE,0.004,0.3923845279121986,0.3916440220811048,7.405058310937518e-4,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP16534,"170.145302,-43.731722",170.145302,-43.731722,AU migrant,0.11419183567364177,0.4429040821631791,0.4429040821631791,NZ migrant,0.8858081643263582,0.5,0.11639663743303914,0.4418016812834804,0.4418016812834804,NZ migrant,1,0.4418016812834804,0.4251336734869785,0.4567953460705718,FALSE,0,0.4429040821631791,0.4418016812834804,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP16641,"173.011986,-40.992659",173.011986,-40.992659,NZ migrant,0.4636281161776491,0.26818594191117545,0.26818594191117545,resident,0.5363718838223509,0.5,0.4627783119504934,0.2686108440247533,0.2686108440247533,resident,0.99,0.4627783119504934,0.3977358512778478,0.5211931585357251,TRUE,0.01,0.4636281161776491,0.4627783119504934,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP16655,"170.144062,-43.736643",170.144062,-43.736643,AU migrant,0.43352599542041625,0.2832370022897919,0.2832370022897919,resident,0.5664740045795837,0.5,0.4310984238101561,0.2844507880949219,0.2844507880949219,resident,0.958,0.4310984238101561,0.36094733329074047,0.4987050546117737,TRUE,0.042,0.43352599542041625,0.4310984238101561,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP16667,"169.161329995841,-44.8660619650036",169.161329995841,-44.8660619650036,AU migrant,0.4381360011105462,0.2809319994447269,0.2809319994447269,resident,0.5618639988894538,0.5,0.43275065547897046,0.2836246722605148,0.2836246722605148,resident,0.98,0.43275065547897046,0.3748852281889645,0.49346935212396353,TRUE,0.02,0.4381360011105462,0.43275065547897046,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP16784,"168.433454,-46.606459",168.433454,-46.606459,resident,0.5066415147020111,0.2466792426489944,0.2466792426489944,resident,0.4933584852979888,0.5,0.505545953084491,0.2472270234577545,0.2472270234577545,resident,1,0.505545953084491,0.4473519886931207,0.5634897446854644,FALSE,0,0.5066415147020111,0.505545953084491,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP16958,"176.92653497681,-39.5726949814707",176.92653497681,-39.5726949814707,NZ migrant,0.3840309365546227,0.30798453172268864,0.30798453172268864,resident,0.6159690634453773,0.5,0.3801256528765333,0.30993717356173334,0.30993717356173334,resident,0.832,0.3801256528765333,0.3203237274206375,0.4426786865770236,TRUE,0.168,0.3840309365546227,0.3801256528765333,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP17011,"168.425144,-46.604315",168.425144,-46.604315,NZ migrant,0.2900774156469439,0.35496129217652805,0.35496129217652805,NZ migrant,0.7099225843530561,0.5,0.29166974717167743,0.3541651264141613,0.3541651264141613,NZ migrant,0.802,0.3541651264141613,0.3200836025226813,0.3863724264538051,TRUE,0.198,0.35496129217652805,0.3541651264141613,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP19346,"172.431853,-43.845691",172.431853,-43.845691,resident,0.5034103592190431,0.24829482039047843,0.24829482039047843,resident,0.49658964078095685,0.5,0.5007303317575077,0.24963483412124615,0.24963483412124615,resident,1,0.5007303317575077,0.44387703489266905,0.56249191069853,FALSE,0,0.5034103592190431,0.5007303317575077,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP19908,"167.745905,-45.414044",167.745905,-45.414044,resident,0.5265776254150176,0.23671118729249116,0.23671118729249116,resident,0.4734223745849823,0.5,0.5278595826782267,0.2360702086608866,0.2360702086608866,resident,1,0.5278595826782267,0.4702027431270489,0.5816508743350806,FALSE,0,0.5265776254150176,0.5278595826782267,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP19915,"168.430146,-46.605879",168.430146,-46.605879,NZ migrant,0.369905555204061,0.3150472223979695,0.3150472223979695,resident,0.630094444795939,0.5,0.36894430497033964,0.3155278475148302,0.3155278475148302,resident,0.734,0.36894430497033964,0.29790832920591204,0.43840129182426035,TRUE,0.266,0.369905555204061,0.36894430497033964,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP19921,"168.431945,-46.606263",168.431945,-46.606263,resident,0.5795681102650005,0.21021594486749975,0.21021594486749975,resident,0.4204318897349995,0.5,0.5737607431825913,0.21311962840870435,0.21311962840870435,resident,1,0.5737607431825913,0.5213468015972997,0.6237865855296525,FALSE,0,0.5795681102650005,0.5737607431825913,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,CP9059,"173.662786,-42.413422",173.662786,-42.413422,resident,0.5141620636288609,0.24291896818556954,0.24291896818556954,resident,0.4858379363711391,0.5,0.5142556690900776,0.2428721654549612,0.2428721654549612,resident,1,0.5142556690900776,0.45900881862416854,0.5656314531297051,FALSE,0,0.5141620636288609,0.5142556690900776,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,CP16501,"173.031797,-41.120263",173.031797,-41.120263,resident,0.5621711434012862,0.24894951385577702,0.18887934274293677,resident,0.4378288565987138,0.4313999406303446,0.5621245449225885,0.24930589408292084,0.18856956099449074,resident,0.998,0.5621245449225885,0.5053694527304085,0.6203459578603117,TRUE,0.002,0.5621711434012862,0.5621245449225885,4.6598478697701395e-5,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,CP16628,"172.684973,-43.82787",172.684973,-43.82787,resident,0.5167022865640913,0.2522515802792005,0.2310461331567081,resident,0.4832977134359086,0.47806171379155044,0.5124452775859953,0.25486596431406083,0.23268875809994385,resident,1,0.5124452775859953,0.45128353114133896,0.5730299424927777,FALSE,0,0.5167022865640913,0.5124452775859953,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,CP16642,"172.67954,-43.826875",172.67954,-43.826875,AU migrant,0.5919677948169813,0.21043194706226548,0.19760025812075327,resident,0.40803220518301875,0.4842761321551118,0.5851871872477151,0.21357362172219804,0.2012391910300868,resident,1,0.5851871872477151,0.5335068574789201,0.6304321305410787,FALSE,0,0.5919677948169813,0.5851871872477151,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,CP16906,"173.681912,-42.392022",173.681912,-42.392022,resident,0.511377336184849,0.2566599911326426,0.23196267268250836,resident,0.488622663815151,0.4747276167489875,0.5078832664201725,0.2580819576460896,0.23403477593373795,resident,1,0.5078832664201725,0.45343559001517203,0.5605786107072643,FALSE,0,0.511377336184849,0.5078832664201725,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,CP16953,"175.700161037967,-39.3611319735646",175.700161037967,-39.3611319735646,NZ migrant,0.025445721145125777,0.6451437951915294,0.32941048366334486,NZ migrant,0.9745542788548742,0.33801142820942764,0.026038325279447137,0.6447060980549809,0.329255576665572,NZ migrant,1,0.6447060980549809,0.6318866957207464,0.6575348723807201,FALSE,0,0.6451437951915294,0.6447060980549809,NA,FALSE,NZ migrant,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,CP17010,"168.425144,-46.604315",168.425144,-46.604315,resident,0.5142234456732865,0.20284691950834804,0.28292963481836547,resident,0.4857765543267135,0.5824275220744362,0.513951982182996,0.2031873911451297,0.28286062667187434,resident,1,0.513951982182996,0.4544787300482584,0.5679052194260638,FALSE,0,0.5142234456732865,0.513951982182996,NA,FALSE,resident,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,CP19311,"170.146284,-43.725414",170.146284,-43.725414,NZ migrant,0.49302328794374883,0.2624920594383612,0.24448465261788996,resident,0.5069767120562512,0.4822404004047495,0.492391291935076,0.2631347032242825,0.24447400484064152,resident,0.994,0.492391291935076,0.4310785556912398,0.550863009512413,TRUE,0.006,0.49302328794374883,0.492391291935076,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,CP19312,"170.145122,-43.729755",170.145122,-43.729755,AU migrant,0.16107897585710307,0.48882956419286994,0.350091459950027,NZ migrant,0.8389210241428969,0.41731158222873965,0.16201044535136666,0.4885972092130648,0.3493923454355685,NZ migrant,1,0.4885972092130648,0.4589096172949165,0.5167658046109639,FALSE,0,0.48882956419286994,0.4885972092130648,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,CP19314,"170.144119,-43.736765",170.144119,-43.736765,AU migrant,0.32692249412077345,0.28457844165144314,0.3884990642277834,AU migrant,0.6730775058792265,0.5771981099268731,0.32617639114656716,0.2852017085271977,0.38862190032623517,AU migrant,0.784,0.38862190032623517,0.353900733451155,0.42309180040923544,TRUE,0.216,0.3884990642277834,0.38862190032623517,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,CP19350,"172.591216,-43.832075",172.591216,-43.832075,NZ migrant,0.3327567703253351,0.3069284080123348,0.3603148216623301,AU migrant,0.6672432296746649,0.5400052119494907,0.33273854961940047,0.3066481208210486,0.36061332955955094,AU migrant,0.658,0.36061332955955094,0.32260799706744064,0.39721481149714655,TRUE,0.342,0.3603148216623301,0.36061332955955094,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,CP16461,"173.681777,-42.390193",173.681777,-42.390193,resident,0.3456281980646124,0.17258705591052095,0.48178474602486665,AU migrant,0.6543718019353876,0.7362553591091902,0.3455546453679996,0.17393548418053087,0.4805098704514695,AU migrant,0.998,0.4805098704514695,0.4424664914957543,0.5141068348084564,TRUE,0.002,0.48178474602486665,0.4805098704514695,0.0012748755733971717,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,CP16529,"170.48481,-43.880201",170.48481,-43.880201,AU migrant,0.24092054338434699,0.6467869923578223,0.11229246425783074,NZ migrant,0.759079456615653,0.1479324243057313,0.24088386634275716,0.646907250049096,0.11220888360814682,NZ migrant,1,0.646907250049096,0.6126702972402693,0.6793593857290203,FALSE,0,0.6467869923578223,0.646907250049096,NA,FALSE,NZ migrant,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,CP16543,"173.033468,-41.123473",173.033468,-41.123473,resident,0.4879407002977204,0.36962550140903694,0.14243379829324265,resident,0.5120592997022796,0.27815879601455573,0.48624518473037565,0.3702059887332997,0.1435488265363247,resident,0.996,0.48624518473037565,0.461453949548284,0.5095916521041933,TRUE,0.004,0.4879407002977204,0.48624518473037565,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,CP16656,"170.146122,-43.727942",170.146122,-43.727942,AU migrant,0.2357206296545452,0.22515601396292065,0.5391233563825342,AU migrant,0.7642793703454548,0.7054009009020484,0.23783509387145316,0.2258759253854718,0.5362889807430751,AU migrant,1,0.5362889807430751,0.5038633374700097,0.5674186534391157,FALSE,0,0.5391233563825342,0.5362889807430751,NA,FALSE,AU migrant,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,CP16938,"175.727142,-39.291327",175.727142,-39.291327,NZ migrant,0.1324093505998949,0.38283775575696416,0.48475289364314095,AU migrant,0.8675906494001051,0.5587345760103835,0.13275488644008474,0.38179774633840263,0.4854473672215126,AU migrant,0.962,0.4854473672215126,0.4489828085707703,0.5231973095323869,TRUE,0.038,0.48475289364314095,0.4854473672215126,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,CP16945,"175.702629005536,-39.379794029519",175.702629005536,-39.379794029519,NZ migrant,0.14648869556293964,0.3794229738270918,0.4740883306099686,AU migrant,0.8535113044370604,0.555456416505997,0.14713918944252571,0.38048944497835957,0.4723713655791147,AU migrant,0.956,0.4723713655791147,0.43719856470230023,0.5103593894874616,TRUE,0.044,0.4740883306099686,0.4723713655791147,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,CP16990,"176.930825,-39.575394",176.930825,-39.575394,NZ migrant,0.3443727622924987,0.38745966933361314,0.26816756837388817,NZ migrant,0.6556272377075013,0.40902444704947916,0.34442326218844294,0.38657763198759654,0.2689991058239606,NZ migrant,0.796,0.38657763198759654,0.3511667866695169,0.4246951945965165,TRUE,0.204,0.38745966933361314,0.38657763198759654,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,CP19365,"170.143352,-43.73679",170.143352,-43.73679,AU migrant,0.28816048697179975,0.15503824926155657,0.5568012637666437,AU migrant,0.7118395130282003,0.7822005572548,0.2890288228626873,0.15584644881504928,0.5551247283222634,AU migrant,1,0.5551247283222634,0.5238643154717878,0.5838393909989518,FALSE,0,0.5568012637666437,0.5551247283222634,NA,FALSE,AU migrant,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,CP19907,"167.746751,-45.414278",167.746751,-45.414278,resident,0.44590467640394615,0.28668230016025076,0.2674130234358031,resident,0.5540953235960538,0.4826119478870613,0.44575140807854535,0.2855694937481975,0.26867909817325714,resident,0.998,0.44575140807854535,0.4137957543615191,0.47544051664991493,TRUE,0.002,0.44590467640394615,0.44575140807854535,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,CP19983,"167.744617,-45.414383",167.744617,-45.414383,resident,0.36858281860851894,0.34808243130188266,0.2833347500895984,resident,0.6314171813914811,0.4487282868438922,0.37016221823597284,0.3462899594672203,0.28354782229680686,resident,0.712,0.37016221823597284,0.33714084624774743,0.4002946945309725,TRUE,0.288,0.36858281860851894,0.37016221823597284,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold5,Repeat02,Fold5,CP16140,"173.667221,-42.413402",173.667221,-42.413402,NZ migrant,0.2902967079619774,0.34775876295486463,0.361944529083158,AU migrant,0.7097032920380226,0.5099941526884825,0.2931353037770724,0.3457904616160647,0.36107423460686283,AU migrant,0.742,0.36107423460686283,0.3205749643664786,0.39936336930474187,TRUE,0.258,0.361944529083158,0.36107423460686283,8.702944762951637e-4,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold5,Repeat02,Fold5,CP16470,"173.663729,-42.413163",173.663729,-42.413163,resident,0.41894828639625625,0.27162920094234316,0.3094225126614006,resident,0.5810517136037437,0.5325214699778263,0.4165774583424692,0.2721558500886527,0.3112666915688782,resident,0.9,0.4165774583424692,0.3511264312461151,0.48014781898922965,TRUE,0.1,0.41894828639625625,0.4165774583424692,NA,TRUE,indeterminate,FALSE
r2s_b_soft_hierarchical_r1c_then_breast_cnh,Rung 2 S2: Soft hierarchical R1 C then breast C/N/H NZ-vs-AU,staged_r1c_then_breast_cnh_no_primary_h,TRUE,TRUE,FALSE,soft_hierarchical,repeated_stratified_cv,Repeat02__Fold5,Repeat02,Fold5,CP16627,"172.684973,-43.82787",172.684973,-43.82787,resident,0.6458475150963375,0.18108441350494228,0.17306807139872019,resident,0.35415248490366247,0.4886823579560613,0.6198404604361835,0.19426125572687775,0.18589828383693874,resident,1,0.6198404604361835,0.5780868694011375,0.6530713842823429,FALSE,0,0.6458475150963375,0.6198404604361835,NA,FALSE,resident,FALSE
