validation_layer,split_id,n_assessment,n_sites_assessment,assessment_sites,candidate_id,candidate_label,model_type,candidate_group,caution_level,fit_status,n_analysis,log_loss,balanced_accuracy,accuracy,brier,selected_lambda,ece,calibration_intercept,calibration_slope,mean_top_prob,weak_support_rate,indeterminate_rate,au_sensitivity,au_specificity,au_ppv,au_npv,predictors_used,fit_message
blocked_site_cv,Fold2,13,2,Kaitorete|Rangipo Desert,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,43,0.7147328731879223,0.35,0.5384615384615384,0.2610140487278586,NA,0.3048385723247321,-0.5213420508346697,-0.60665857790832,0.7313481802871502,0,0.5384615384615384,0,0.7,0,0.7,collapsed_3class_probabilities_to_binary,NA
blocked_site_cv,Fold3,12,4,Cass River|Napier|Pisa Range|Tiwai Point,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,44,0.5478464654415166,0.45,0.75,0.1803565993356659,NA,0.25446597193095033,-0.8499954445155556,-0.2137420584235205,0.6945498007443034,0,0.75,0,0.9,0,0.8181818181818182,collapsed_3class_probabilities_to_binary,NA
blocked_site_cv,Fold4,12,3,Kaikoura|Porters Beach|Te Anau,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,44,0.4075598910132041,0.5,0.9166666666666666,0.11697092432882779,NA,0.23421632490388694,-1.674292923193566,7.45919919245048,0.6824503417627797,0,1,0,1,NA,0.9166666666666666,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Cass.River,1,1,Cass River,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,55,1.7633355299051823,0,0,0.6864587146629367,NA,0.8285280409635734,24.14129948865508,NA,0.8285280409635735,0,0,0,NA,NA,0,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Kaikoura,6,1,Kaikoura,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,50,0.40425463558961056,1,1,0.11118595544523026,NA,0.33165037545897047,-23.865159981029485,-4.050099129843016e-14,0.6683496245410295,0,1,NA,1,NA,1,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Kaitorete,10,1,Kaitorete,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,46,0.6366485350746091,0.5,0.7,0.2217134948122338,NA,0.10004647545239011,0.06877407074847475,-1.1416474712372804,0.7139973882265259,0,1,0,1,NA,0.7,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Motueka.Spit,6,1,Motueka Spit,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,50,0.24724065924780192,1,1,0.04809623671331615,NA,0.21894740774697669,-23.2935971349758,-1.5869578074667435e-15,0.7810525922530234,0,0.8333333333333334,NA,1,NA,1,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Napier,3,1,Napier,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,53,0.2004899243568077,1,1,0.03416492693630022,NA,0.18074133078890664,-22.046370024536678,-3.184612061166205e-14,0.8192586692110934,0,0.3333333333333333,NA,1,NA,1,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Pisa.Range,1,1,Pisa Range,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,55,1.0325852661904373,0,0,0.4146262766611294,NA,0.6439148054371241,23.15846497138432,NA,0.643914805437124,0,1,0,NA,NA,0,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Porters.Beach,2,1,Porters Beach,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,54,0.264204018660272,1,1,0.05426719017856262,NA,0.23184897607726412,-22.36671094438115,2.970962526722074e-14,0.7681510239227359,0,1,NA,1,NA,1,collapsed_3class_probabilities_to_binary,NA
